timestamp,air_temp,Rel_hum,Dis_m,Sen_temp,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name,T100_C,T50_C,T25_C,T5s_C,T10s_C,T25s_C,T50s_C,hour
2023-12-05T06:07:00Z,-2.1,87.4,NA,-0.81,-1.56,-1.75,-1.75,-1.25,-1.69,-1.44,-0.5,0.56,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T06:00:00Z
2023-12-05T07:04:00Z,-2.7,87.2,NA,-0.88,-1.88,-1.94,-2,-0.75,-1.94,-1.63,-0.56,0.5,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T07:00:00Z
2023-12-05T08:01:00Z,-2.5,87.2,NA,-0.94,-1.88,-1.94,-2,-0.75,-1.88,-1.63,-0.56,0.5,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T08:00:00Z
2023-12-05T09:05:00Z,-2.9,86.2,NA,-1.06,-2.63,-2.5,-2.56,-1.19,-2.44,-2.06,-0.75,0.5,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T09:00:00Z
2023-12-05T10:02:00Z,-3.7,85.4,NA,-1.44,-3.25,-3.06,-3.13,-1.81,-2.94,-2.5,-1,0.38,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T10:00:00Z
2023-12-05T11:07:00Z,-4.3,85,NA,-2,-3.88,-3.75,-3.75,-2.63,-3.56,-3.06,-1.25,0.31,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T11:00:00Z
2023-12-05T12:03:00Z,-5.2,84,NA,-2.63,-4.75,-4.63,-4.63,-3.19,-4.44,-3.69,-1.56,0.25,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T12:00:00Z
2023-12-05T13:00:00Z,-5.6,83.5,NA,-3.25,-5.06,-4.94,-5,-4.38,-4.69,-4,-1.81,0.19,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T13:00:00Z
2023-12-05T14:05:00Z,-6.1,83.6,NA,-3.81,-5.5,-5.38,-5.38,-5,-5.19,-4.5,-2.25,0,2.75,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T14:00:00Z
2023-12-05T15:01:00Z,-6.2,83.9,NA,-4.19,-5.75,-5.63,-5.69,-4.5,-5.56,-4.88,-2.38,0,2.75,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T15:00:00Z
2023-12-05T16:06:00Z,-7,82.5,NA,-4.75,-6.5,-6.38,-6.44,-6,-6.19,-5.5,-2.75,0.06,2.69,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T16:00:00Z
2023-12-05T17:03:00Z,-7,83.7,NA,-5.06,-6.31,-6.19,-6.19,-5.69,-6,-5.38,-2.69,-0.06,2.69,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T17:00:00Z
2023-12-05T18:07:00Z,-7,83.6,NA,-5.13,-6.38,-6.19,-6.25,-5.75,-5.94,-5.19,-2.63,-0.06,2.75,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T18:00:00Z
2023-12-05T19:04:00Z,-6.8,83.4,NA,-4.88,-6.06,-5.88,-5.94,-5.31,-5.63,-4.88,-2.44,0.06,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T19:00:00Z
2023-12-05T20:00:00Z,-5.8,81.7,NA,-4.06,-4.75,-4.5,-4.63,-3.5,-4,-3.44,-1.63,0.13,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T20:00:00Z
2023-12-05T21:05:00Z,-3.8,75.5,NA,-1.44,-4.13,-3.88,-4,-2.38,-3.38,-2.63,-0.94,0.38,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T21:00:00Z
2023-12-05T22:02:00Z,-4.6,77.8,NA,-0.56,-3.56,-3.25,-3.5,-2,-3.19,-2.69,-0.94,0.38,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T22:00:00Z
2023-12-05T23:07:00Z,-5.5,77.5,NA,-0.5,-5,-4.75,-4.81,-2.81,-4.19,-3.63,-1.44,0.25,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-05T23:00:00Z
2023-12-06T00:03:00Z,-5.2,76.5,NA,-0.38,-5.13,-4.81,-5,-4.5,-4.81,-4.31,-1.94,0.13,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T00:00:00Z
2023-12-06T01:00:00Z,-6.9,80.1,NA,-2.25,-6.38,-6.19,-6.25,-4.75,-5.94,-5.19,-2.44,0.13,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T01:00:00Z
2023-12-06T02:05:00Z,-8.1,82,NA,-4.25,-7.31,-7.19,-7.25,-5.94,-6.94,-6.13,-3,-0.06,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T02:00:00Z
2023-12-06T03:01:00Z,-8.3,81.9,NA,-5.38,-7.88,-7.69,-7.88,-6.81,-7.75,-6.88,-3.44,-0.25,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T03:00:00Z
2023-12-06T04:06:00Z,-8.9,81.5,NA,-6.5,-8.44,-8.38,-8.5,-7.5,-8.44,-7.75,-4.06,-0.44,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T04:00:00Z
2023-12-06T05:02:00Z,-9.2,81.2,NA,-7.13,-8.69,-8.5,-8.69,-7.63,-8.63,-7.88,-4.25,-0.5,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T05:00:00Z
2023-12-06T06:07:00Z,-9.4,81.2,NA,-7.5,-8.75,-8.56,-8.75,-7.56,-8.63,-7.88,-4.25,-0.56,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T06:00:00Z
2023-12-06T07:04:00Z,-9.6,81.9,NA,-7.75,-8.75,-8.69,-8.75,-7.63,-8.63,-7.88,-4.25,-0.56,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T07:00:00Z
2023-12-06T08:00:00Z,-9.6,80.6,NA,-7.88,-8.94,-8.88,-8.94,-8.63,-8.75,-7.94,-4.25,-0.63,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T08:00:00Z
2023-12-06T09:05:00Z,-9.9,79.5,NA,-8.06,-9.19,-9.19,-9.31,-8.94,-9.13,-8.31,-4.5,-0.69,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T09:00:00Z
2023-12-06T10:01:00Z,-9.9,80.4,NA,-8.25,-9.5,-9.44,-9.56,-9.25,-9.5,-8.63,-4.69,-0.75,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T10:00:00Z
2023-12-06T11:06:00Z,-9.9,80.3,NA,-8.38,-9.06,-8.94,-9,-8.5,-8.69,-7.94,-4.44,-0.69,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T11:00:00Z
2023-12-06T12:02:00Z,-9.2,79.7,NA,-8.13,-8.44,-8.38,-8.38,-7.25,-8.13,-7.38,-4.13,-0.63,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T12:00:00Z
2023-12-06T13:07:00Z,-9,79.8,NA,-7.63,-8.31,-8.19,-8.19,-7.88,-7.81,-7,-3.81,-0.5,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T13:00:00Z
2023-12-06T14:03:00Z,-9.3,80.3,NA,-7.63,-8.5,-8.38,-8.44,-8,-8,-7.13,-3.88,-0.5,2.63,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T14:00:00Z
2023-12-06T15:00:00Z,-9.1,79.4,NA,-7.5,-8.63,-8.5,-8.5,-7.5,-8.25,-7.5,-4.06,-0.56,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T15:00:00Z
2023-12-06T16:05:00Z,-10.2,79.4,NA,-8.06,-9.69,-9.56,-9.63,-8.44,-9.5,-8.75,-4.75,-0.75,2.69,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T16:00:00Z
2023-12-06T17:01:00Z,-10.4,79.5,NA,-8.5,-9.94,-9.88,-9.94,-8.75,-9.75,-9.06,-5,-0.88,2.63,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T17:00:00Z
2023-12-06T18:06:00Z,-10.4,78.9,NA,-8.44,-9.69,-9.56,-9.56,-8.31,-9.31,-8.5,-4.69,-0.75,2.63,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T18:00:00Z
2023-12-06T19:02:00Z,-9,76.3,NA,-7.63,-8.19,-7.88,-8.13,-6.44,-7.56,-6.75,-3.88,-0.56,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T19:00:00Z
2023-12-06T20:07:00Z,-7.4,73.1,NA,-4.94,-6.94,-6.5,-6.88,-5.06,-6.13,-5.44,-2.75,-0.19,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T20:00:00Z
2023-12-06T21:03:00Z,-5.1,66.5,NA,-2.44,-6,-5.75,-5.88,-4,-5.25,-4.63,-2.19,0.06,2.63,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T21:00:00Z
2023-12-06T22:00:00Z,-5.4,66.6,NA,-0.63,-5.19,-4.75,-5.63,-4.75,-5.13,-4.5,-2.06,0,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T22:00:00Z
2023-12-06T23:05:00Z,-6.7,69,NA,-0.38,-6.31,-6.13,-6.31,-4.69,-5.81,-5.38,-2.75,0.06,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-06T23:00:00Z
2023-12-07T00:01:00Z,-7.3,70.3,NA,0,-7.19,-6.88,-7.19,-5.63,-6.75,-6.5,-3.31,-0.06,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T00:00:00Z
2023-12-07T01:06:00Z,-8.9,72.6,NA,-2.5,-8.94,-8.81,-8.94,-8.5,-8.75,-8.13,-4.25,-0.56,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T01:00:00Z
2023-12-07T02:03:00Z,-10.1,76.4,NA,-5.38,-9.94,-9.81,-9.94,-8.88,-9.88,-9.25,-5.06,-0.81,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T02:00:00Z
2023-12-07T03:07:00Z,-11.2,77.6,NA,-7.81,-10.75,-10.63,-10.75,-10.5,-10.75,-10.13,-5.69,-1,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T03:00:00Z
2023-12-07T04:04:00Z,-11.6,77.8,NA,-9.06,-11.25,-11.19,-11.31,-10.25,-11.31,-10.56,-6.06,-1.19,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T04:00:00Z
2023-12-07T05:00:00Z,-12.1,78.3,NA,-9.88,-11.5,-11.44,-11.56,-11.38,-11.63,-11,-6.31,-1.31,2.56,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T05:00:00Z
2023-12-07T06:05:00Z,-12.2,78.6,NA,-10.38,-11.81,-11.75,-11.88,-10.94,-11.94,-11.25,-6.44,-1.38,2.56,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T06:00:00Z
2023-12-07T07:01:00Z,-12.7,77.1,NA,-10.81,-12.25,-12.19,-12.38,-12.25,-12.38,-11.69,-6.81,-1.5,2.56,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T07:00:00Z
2023-12-07T08:06:00Z,-13.1,77.1,NA,-11.38,-12.94,-12.88,-13,-12.25,-13,-12.19,-7.13,-1.63,2.5,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T08:00:00Z
2023-12-07T09:02:00Z,-13.5,77.2,NA,-11.81,-12.94,-12.88,-13,-12.31,-13.06,-12.38,-7.25,-1.69,2.5,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T09:00:00Z
2023-12-07T10:07:00Z,-13.4,75.1,NA,-12,-13.06,-12.94,-13.06,-12.88,-13.13,-12.38,-7.25,-1.75,2.44,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T10:00:00Z
2023-12-07T11:03:00Z,-13.6,73.7,NA,-12.19,-13.06,-13,-13.13,-12.25,-13.13,-12.38,-7.38,-1.81,2.38,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T11:00:00Z
2023-12-07T12:00:00Z,-13.8,74,NA,-12.38,-13.31,-13.31,-13.44,-12.38,-13.44,-12.75,-7.69,-1.94,2.38,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T12:00:00Z
2023-12-07T13:04:00Z,-14.5,73.2,NA,-12.69,-13.38,-13.38,-13.56,-12.63,-13.56,-12.88,-7.88,-2,2.38,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T13:00:00Z
2023-12-07T14:01:00Z,-14.6,72.9,NA,-12.94,-14.06,-14.06,-14.19,-14,-14.25,-13.44,-8.06,-2.06,2.31,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T14:00:00Z
2023-12-07T15:05:00Z,-14.4,73.3,NA,-13.19,-14.06,-14,-14.13,-13.13,-14.06,-13.25,-8,-2.06,2.31,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T15:00:00Z
2023-12-07T16:01:00Z,-14.6,70.5,NA,-13.25,-14.31,-14.25,-14.44,-13.5,-14.38,-13.38,-8.06,-2.13,2.25,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T16:00:00Z
2023-12-07T17:06:00Z,-14.2,69.9,NA,-13.31,-12.94,-12.88,-13,-12.63,-13,-12.38,-7.5,-1.94,2.25,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T17:00:00Z
2023-12-07T18:02:00Z,-14.1,70.3,NA,-12.75,-13.63,-13.56,-13.69,-12.56,-13.56,-12.75,-7.5,-1.94,2.25,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T18:00:00Z
2023-12-07T19:07:00Z,-10.6,63,NA,-10.75,-10.63,-10.5,-10.69,-9.5,-10.56,-9.94,-6.06,-1.56,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T19:00:00Z
2023-12-07T20:03:00Z,-9.6,58.8,NA,-8.75,-8.38,-8.19,-8.75,-7.5,-8.63,-8.19,-5,-1.25,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T20:00:00Z
2023-12-07T21:00:00Z,-5.7,52,NA,-4.94,-6.56,-6.31,-6.69,-5,-6.38,-6,-3.81,-0.88,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T21:00:00Z
2023-12-07T22:04:00Z,-5.7,56.6,NA,-2.38,-6.38,-6.06,-6.31,-5.31,-5.69,-5.13,-2.81,-0.44,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T22:00:00Z
2023-12-07T23:01:00Z,-6.2,58.6,NA,-1.88,-6.69,-6.44,-6.63,-5,-6.25,-5.69,-2.94,-0.31,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-07T23:00:00Z
2023-12-08T00:06:00Z,-7.9,60.5,NA,-2.94,-7.63,-7.5,-7.63,-6.31,-7.38,-6.94,-3.94,-0.69,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T00:00:00Z
2023-12-08T01:02:00Z,-8,59,NA,-4.19,-8.06,-7.75,-8.13,-7.25,-8.19,-7.81,-4.63,-1,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T01:00:00Z
2023-12-08T02:07:00Z,-9.3,59.6,NA,-6.13,-9.25,-9.25,-9.44,-9.25,-9.5,-9.06,-5.44,-1.31,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T02:00:00Z
2023-12-08T03:04:00Z,-9.9,59.6,NA,-7.5,-9.88,-9.94,-10.19,-10,-10.25,-9.75,-5.94,-1.5,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T03:00:00Z
2023-12-08T04:00:00Z,-10.8,66.5,NA,-8.63,-10.81,-10.94,-11.19,-11,-11.25,-10.56,-6.38,-1.63,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T04:00:00Z
2023-12-08T05:05:00Z,-11.2,68.8,NA,-9.44,-10.44,-10.5,-10.75,-10.63,-10.88,-10.25,-6.38,-1.63,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T05:00:00Z
2023-12-08T06:01:00Z,-11.4,70,NA,-9.81,-10.94,-11.06,-11.38,-10.5,-11.5,-10.81,-6.63,-1.69,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T06:00:00Z
2023-12-08T07:06:00Z,-10.9,71.5,NA,-9.88,-10.69,-10.75,-11,-10.94,-11.31,-10.56,-6.5,-1.63,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T07:00:00Z
2023-12-08T08:02:00Z,-10.3,72.8,NA,-9.63,-9.25,-9.13,-9.31,-8.94,-9.13,-8.63,-5.44,-1.38,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T08:00:00Z
2023-12-08T09:07:00Z,-8.7,71.6,NA,-8.56,-7.81,-7.63,-7.88,-7.44,-7.75,-7.38,-4.5,-1.06,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T09:00:00Z
2023-12-08T10:03:00Z,-8,76.3,NA,-7.63,-7.13,-7,-7.06,-6.81,-7,-6.56,-3.94,-0.69,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T10:00:00Z
2023-12-08T11:00:00Z,-8.5,78.1,NA,-7.25,-8.06,-7.75,-8.19,-8,-8.38,-8,-4.69,-1.06,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T11:00:00Z
2023-12-08T12:04:00Z,-7.9,78,NA,-7,-6.94,-6.88,-6.94,-5.69,-6.88,-6.5,-4,-0.81,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T12:00:00Z
2023-12-08T13:01:00Z,-7.5,78,NA,-6.5,-6.81,-6.75,-6.75,-6.31,-6.69,-6.38,-3.94,-0.81,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T13:00:00Z
2023-12-08T14:06:00Z,-7.1,79.1,NA,-6.13,-6.44,-6.31,-6.44,-5.19,-6.31,-6.06,-3.88,-0.81,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T14:00:00Z
2023-12-08T15:02:00Z,-7.1,78.4,NA,-5.88,-6.81,-6.81,-6.94,-5.81,-7,-6.69,-4.19,-0.75,2.19,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T15:00:00Z
2023-12-08T16:07:00Z,-7.9,79.6,NA,-6.31,-7.5,-7.56,-7.88,-7.38,-8.06,-7.75,-5.06,-0.88,2.25,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T16:00:00Z
2023-12-08T17:03:00Z,-8.3,81.5,NA,-6.81,-7.75,-7.94,-8.13,-8,-8.5,-8.25,-5.5,-1.13,2.25,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T17:00:00Z
2023-12-08T18:00:00Z,-7.3,80.5,NA,-6.44,-6.38,-6.38,-6.56,-5.5,-6.56,-6.38,-4.5,-1.13,2.25,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T18:00:00Z
2023-12-08T19:05:00Z,-3.5,72.3,NA,-4.13,-3.31,-2.94,-3,-2,-2.63,-2.25,-1.63,-0.31,2.25,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T19:00:00Z
2023-12-08T20:01:00Z,-2.7,69.1,NA,-1.56,-1.75,-1.69,-2.44,-1.19,-1.94,-1.88,-1.25,0.06,2.25,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T20:00:00Z
2023-12-08T21:06:00Z,-0.7,64,NA,1.81,-1.63,-1.38,-1.88,-0.5,-1.88,-1.56,-0.94,0.06,2.56,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T21:00:00Z
2023-12-08T22:03:00Z,-0.7,64.4,NA,5.63,0.06,0.38,-0.31,1,0.5,1,0.13,0.19,2.25,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T22:00:00Z
2023-12-08T23:00:00Z,-0.7,65.5,NA,7.63,-0.56,-0.13,-0.38,1.13,-0.06,-0.25,-0.44,0.19,2.38,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-08T23:00:00Z
2023-12-09T00:05:00Z,-1.3,68.3,NA,7,-1.25,-0.88,-1.31,-0.81,-1.38,-1.5,-1.13,0.13,2.56,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T00:00:00Z
2023-12-09T01:02:00Z,-3,74.7,NA,3.5,-2.38,-2.63,-2.94,-2.81,-3.25,-3.25,-2,0,2.38,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T01:00:00Z
2023-12-09T02:06:00Z,-3.1,76.7,NA,0.88,-2.94,-3.06,-3.56,-2.81,-4.25,-4.13,-2.56,-0.19,2.38,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T02:00:00Z
2023-12-09T03:03:00Z,-4.1,78,NA,-1,-4.13,-4.25,-4.44,-3.25,-4.75,-4.75,-3.13,-0.31,2.38,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T03:00:00Z
2023-12-09T04:00:00Z,-4.2,78.5,NA,-2.19,-3.88,-4.13,-4.56,-3.69,-5.13,-5.13,-3.44,-0.5,2.38,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T04:00:00Z
2023-12-09T05:05:00Z,-4.1,79.7,NA,-2.75,-3.75,-3.88,-4.19,-4.06,-4.56,-4.5,-3.06,-0.44,2.38,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T05:00:00Z
2023-12-09T06:01:00Z,-3.6,80.7,NA,-2.5,-2.75,-2.75,-2.88,-2.81,-2.94,-2.88,-1.88,-0.13,2.38,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T06:00:00Z
2023-12-09T07:06:00Z,-3.6,78.3,NA,-2.38,-2.75,-2.69,-2.81,-1.63,-2.88,-2.81,-1.75,0,2.44,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T07:00:00Z
2023-12-09T08:03:00Z,-3.5,78.2,NA,-2.19,-2.75,-2.69,-2.75,-1.5,-2.75,-2.69,-1.63,0,2.44,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T08:00:00Z
2023-12-09T09:07:00Z,-3.2,78.8,NA,-1.94,-2.13,-2.25,-2.31,-1.38,-2.31,-2.25,-1.31,0.13,2.44,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T09:00:00Z
2023-12-09T10:04:00Z,-2.9,79.5,NA,-1.69,-2.25,-2.25,-2.31,-1.94,-2.38,-2.25,-1.19,0.13,2.44,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T10:00:00Z
2023-12-09T11:01:00Z,-2.7,79.7,NA,-1.44,-1.88,-2,-2.06,-0.81,-2.06,-2,-1.06,0.19,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T11:00:00Z
2023-12-09T12:05:00Z,-2.6,80.5,NA,-1.31,-1.63,-1.75,-1.88,-0.63,-1.88,-1.75,-0.94,0.25,2.44,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T12:00:00Z
2023-12-09T13:02:00Z,-2.4,80.3,NA,-1.13,-1.31,-1.38,-1.44,-0.19,-1.56,-1.56,-0.88,0.25,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T13:00:00Z
2023-12-09T14:07:00Z,-2.2,81,NA,-0.88,-1.19,-1.38,-1.44,-0.81,-1.5,-1.5,-0.75,0.25,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T14:00:00Z
2023-12-09T15:04:00Z,-2.1,82.9,NA,-0.75,-1.31,-1.38,-1.5,-0.88,-1.5,-1.5,-0.69,0.31,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T15:00:00Z
2023-12-09T16:00:00Z,-2,84,NA,-0.63,-1.25,-1.25,-1.31,-0.75,-1.31,-1.31,-0.56,0.31,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T16:00:00Z
2023-12-09T17:05:00Z,-1.6,86.7,NA,-0.44,-1.06,-0.94,-1,-0.75,-1.06,-1,-0.44,0.38,2.69,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T17:00:00Z
2023-12-09T18:02:00Z,-1.3,87.4,NA,-0.13,-0.56,-0.44,-0.56,0.88,-0.63,-0.63,-0.13,0.44,2.81,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T18:00:00Z
2023-12-09T19:06:00Z,-0.9,87.7,NA,0.44,-0.25,-0.13,-0.25,1.19,-0.25,-0.19,0.13,0.56,2.81,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T19:00:00Z
2023-12-09T20:03:00Z,-0.5,87.8,NA,1.06,0,0.13,0.06,1.56,0.13,0.06,0.25,0.56,2.63,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T20:00:00Z
2023-12-09T21:00:00Z,-0.3,87.9,NA,1.56,0.25,0.5,0.38,2,0.44,0.38,0.44,0.63,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T21:00:00Z
2023-12-09T22:05:00Z,0.2,87.7,NA,2.31,0.69,0.88,0.81,2.56,0.88,0.81,0.69,0.69,2.63,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T22:00:00Z
2023-12-09T23:02:00Z,0.4,87.4,1.202338835,2.75,0.88,0.94,0.81,1.5,0.81,0.75,0.69,0.69,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-09T23:00:00Z
2023-12-10T00:06:00Z,0.4,87.7,NA,2.69,0.81,0.94,0.75,1.31,0.63,0.5,0.56,0.63,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T00:00:00Z
2023-12-10T01:03:00Z,0.6,87.8,NA,2.88,1.06,1.13,0.94,2.5,0.81,0.63,0.63,0.69,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T01:00:00Z
2023-12-10T02:00:00Z,0.1,87.9,NA,2.5,0.63,0.69,0.56,1.94,0.38,0.25,0.38,0.56,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T02:00:00Z
2023-12-10T03:05:00Z,0.5,88.2,1.238371714,2,1.5,1.44,1.25,2.75,0.94,0.69,0.56,0.69,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T03:00:00Z
2023-12-10T04:02:00Z,1.4,88.5,1.277607034,2.25,1.75,1.75,1.56,3.25,1.19,0.94,0.69,0.69,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T04:00:00Z
